username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
ACUEDUCTOSPR,2017-09-07 18:43,18,6,"[ACTUALIZADO] listado oficial de los #Oasis , como parte del plan de contingencia debido a los impactos de #IrmaPR #UnEquipo pic.twitter.com/RW5Pgpkn3r",,,#Oasis #IrmaPR #UnEquipo,9.05924559827866E+017,https://twitter.com/ACUEDUCTOSPR/status/905924559827865604,
ACUEDUCTOSPR,2017-09-07 18:31,0,1,"Buenas tardes, debido al paso del huracán Irma tenemos varios sistemas sin servicio de AEE. NCC",,,,9.05921413906915E+017,https://twitter.com/ACUEDUCTOSPR/status/905921413906915328,
ACUEDUCTOSPR,2017-09-07 18:30,0,0,"Buenas tardes, refiere al área operacional para cotejo. NCC",,,,9.05921233556005E+017,https://twitter.com/ACUEDUCTOSPR/status/905921233556004864,
ACUEDUCTOSPR,2017-09-07 18:29,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.0592109722853E+017,https://twitter.com/ACUEDUCTOSPR/status/905921097228529664,
ACUEDUCTOSPR,2017-09-07 18:17,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05918048292491E+017,https://twitter.com/ACUEDUCTOSPR/status/905918048292491264,
ACUEDUCTOSPR,2017-09-07 17:25,0,1,"Saludos, estación de bombas se encuentra sin servicio eléctrico. Ya fue reportada a AEE. -ZB",,,,9.0590489260637E+017,https://twitter.com/ACUEDUCTOSPR/status/905904892606369794,
ACUEDUCTOSPR,2017-09-07 17:22,9,9,Compartimos reportaje de @primerahora donde reseñan el listado de #Oasis para los residentes afectados por #IrmaPR #UnEquipo pic.twitter.com/re6oSTiPgP,,@primerahora,#Oasis #IrmaPR #UnEquipo,9.0590424888558E+017,https://twitter.com/ACUEDUCTOSPR/status/905904248885579777,
ACUEDUCTOSPR,2017-09-07 17:19,0,2,Compartimos reportaje de @TelemundoPR donde reseñan el listado de #Oasis para los residentes afectados por #IrmaPR #UnEquipo pic.twitter.com/T40rILYFD3,,@TelemundoPR,#Oasis #IrmaPR #UnEquipo,9.05903371726488E+017,https://twitter.com/ACUEDUCTOSPR/status/905903371726487552,
ACUEDUCTOSPR,2017-09-07 17:16,2,6,Compartimos reportaje de @noticel donde reseñan el listado de #Oasis para los residentes afectados por #IrmaPR #unEquipo pic.twitter.com/G278lI6naG,,@noticel,#Oasis #IrmaPR #unEquipo,9.05902535873004E+017,https://twitter.com/ACUEDUCTOSPR/status/905902535873003521,
ACUEDUCTOSPR,2017-09-07 17:13,0,0,Estación de bombas que suple servicio se encuentra sin servicio eléctrico. -ZB,,,,9.05901917037097E+017,https://twitter.com/ACUEDUCTOSPR/status/905901917037096960,
ACUEDUCTOSPR,2017-09-07 17:05,25,14,AAA ANUNCIA LISTA DE OASIS ANTE EL PASO DEL HURACÁN IRMA http://www. acueductospr.com/comunicados/de fault?docid=78E2496DDEA37F2A0425819400724EB8 … pic.twitter.com/iISOKzVZ4p,,,,9.05899886452859E+017,https://twitter.com/ACUEDUCTOSPR/status/905899886452858880,
ACUEDUCTOSPR,2017-09-07 16:30,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05891013432152E+017,https://twitter.com/ACUEDUCTOSPR/status/905891013432152064,
ACUEDUCTOSPR,2017-09-07 16:28,3,3,. @PresidenteAAA participa en entrevista con @LoSeTodoTV donde explica plan de contingencia para los impactos de #IrmaPR #UnEquipo pic.twitter.com/qTIH813W21,,@PresidenteAAA @LoSeTodoTV,#IrmaPR #UnEquipo,9.05890629846171E+017,https://twitter.com/ACUEDUCTOSPR/status/905890629846171651,
ACUEDUCTOSPR,2017-09-07 16:25,0,1,. @PresidenteAAA participa en entrevista con @gtorresnews donde explica plan de contingencia para los impactos de #IrmaPR #UnEquipo pic.twitter.com/fdLwsmuVnN,,@PresidenteAAA @gtorresnews,#IrmaPR #UnEquipo,9.05889862120858E+017,https://twitter.com/ACUEDUCTOSPR/status/905889862120857601,
ACUEDUCTOSPR,2017-09-07 16:23,0,1,. @PresidenteAAA participa en entrevista con @DiaaDiaPR donde explica plan de contingencia para los impactos de #IrmaPR #UnEquipo pic.twitter.com/YPsyva7sVh,,@PresidenteAAA @DiaaDiaPR,#IrmaPR #UnEquipo,9.05889192466686E+017,https://twitter.com/ACUEDUCTOSPR/status/905889192466685953,
ACUEDUCTOSPR,2017-09-07 15:44,0,1,Brigadas realizaban trabajos en la Planta de Filtros el Yunque para restablecer. Sistema en recuperación. -ZB,,,,9.05879419474018E+017,https://twitter.com/ACUEDUCTOSPR/status/905879419474018305,
ACUEDUCTOSPR,2017-09-07 15:29,0,0,"Buenas tardes, la planta de filtros Negros reporta problemas de AEE. NCC",,,,9.05875648618607E+017,https://twitter.com/ACUEDUCTOSPR/status/905875648618606592,
ACUEDUCTOSPR,2017-09-07 15:26,0,1,"Buenas tardes, se coordinó camión cisterna para en la Oficina de Manejo de Emergencias en Naranjito. NCC",,,,9.05874909695488E+017,https://twitter.com/ACUEDUCTOSPR/status/905874909695488000,
ACUEDUCTOSPR,2017-09-07 15:13,0,1,"Buenas tardes, debido al huracán Irma, tenemos sistemas sin servicio de AEE. Brigadas trabajan en las áreas. NCC",,,,9.05871552545161E+017,https://twitter.com/ACUEDUCTOSPR/status/905871552545161219,
ACUEDUCTOSPR,2017-09-07 13:44,0,3,El caso fue referido en la mañana al área operacional de Humacao. -ZB,,,,9.05849215141765E+017,https://twitter.com/ACUEDUCTOSPR/status/905849215141765121,
ACUEDUCTOSPR,2017-09-07 13:31,0,0,Estación de bombas se encuentra sin el servicio eléctrico. -ZB,,,,9.05846077022188E+017,https://twitter.com/ACUEDUCTOSPR/status/905846077022187520,
ACUEDUCTOSPR,2017-09-07 13:29,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05845456881816E+017,https://twitter.com/ACUEDUCTOSPR/status/905845456881815554,
ACUEDUCTOSPR,2017-09-07 13:22,0,1,La @AEEONLINE y AAA trabajamos en conjunto para restablecer los sistemas.-TR,,@AEEONLINE,,9.05843800869888E+017,https://twitter.com/ACUEDUCTOSPR/status/905843800869888002,
ACUEDUCTOSPR,2017-09-07 13:05,0,0,Estación de bombas se encuentra sin servicio eléctrico. -ZB,,,,9.0583934963959E+017,https://twitter.com/ACUEDUCTOSPR/status/905839349639589888,
ACUEDUCTOSPR,2017-09-07 12:12,3,6,La @AEEONLINE y AAA trabajamos en conjunto para restablecer los sistemas.-TR,,@AEEONLINE,,9.05826070502543E+017,https://twitter.com/ACUEDUCTOSPR/status/905826070502543360,
ACUEDUCTOSPR,2017-09-07 12:04,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.0582418647151E+017,https://twitter.com/ACUEDUCTOSPR/status/905824186471510017,
ACUEDUCTOSPR,2017-09-07 12:03,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.0582388609214E+017,https://twitter.com/ACUEDUCTOSPR/status/905823886092140546,
ACUEDUCTOSPR,2017-09-07 11:29,0,0,"Buenos días, se refiere para coordinación de camión cisterna. NCC",,,,9.05815195183927E+017,https://twitter.com/ACUEDUCTOSPR/status/905815195183927297,
ACUEDUCTOSPR,2017-09-07 11:27,0,0,"Saludos, debido al paso del huracán Irma tenemos la estación de bombas Dos Millones sin servicio de AEE. Brigadas trabajan en el área. NCC",,,,9.0581486666512E+017,https://twitter.com/ACUEDUCTOSPR/status/905814866665119745,
ACUEDUCTOSPR,2017-09-07 11:26,0,0,"Buen día, se refiere al área operacional para cotejo. NCC",,,,9.05814554315194E+017,https://twitter.com/ACUEDUCTOSPR/status/905814554315194368,
ACUEDUCTOSPR,2017-09-07 11:25,0,1,"Saludos, debido al paso del huracán Irma tenemos varios sistemas sin servicio de AEE. Brigadas trabajan para restablecer el servicio. NCC",,,,9.05814374404821E+017,https://twitter.com/ACUEDUCTOSPR/status/905814374404820992,
ACUEDUCTOSPR,2017-09-07 11:09,0,0,"Saludos, debido al paso del huracán Irma la estación de bombas Dos Millones reporta problemas de AEE. Brigada trabaja en la reparación. NC",,,,9.05810317954998E+017,https://twitter.com/ACUEDUCTOSPR/status/905810317954998272,
ACUEDUCTOSPR,2017-09-07 10:27,0,2,Tenemos personal cotejando los sistemas. -ZB,,,,9.05799626313408E+017,https://twitter.com/ACUEDUCTOSPR/status/905799626313408514,
ACUEDUCTOSPR,2017-09-07 09:59,0,1,Personal se encuentra validando los sistema afectados por el paso del Huracán Irma. -ZB,,,,9.05792588053172E+017,https://twitter.com/ACUEDUCTOSPR/status/905792588053172224,
ACUEDUCTOSPR,2017-09-07 09:57,0,0,"Saludos, tenemos personal trabajando en la Planta de Filtros el Yunque para restablecer servicio. -ZB",,,,9.05792205071286E+017,https://twitter.com/ACUEDUCTOSPR/status/905792205071286272,
ACUEDUCTOSPR,2017-09-07 09:53,0,1,"Buenos días, estamos verificando sistema de Barranquitas. ZB",,,,9.05791208055869E+017,https://twitter.com/ACUEDUCTOSPR/status/905791208055869440,
ACUEDUCTOSPR,2017-09-07 09:51,0,0,"Saludos, estación de bombas sin servicio eléctrico. -ZB",,,,9.05790691044942E+017,https://twitter.com/ACUEDUCTOSPR/status/905790691044941824,
ACUEDUCTOSPR,2017-09-07 09:27,0,0,Estación de bombas se encuentra sin el servicio eléctrico. -ZB,,,,9.05784595899191E+017,https://twitter.com/ACUEDUCTOSPR/status/905784595899191296,
ACUEDUCTOSPR,2017-09-07 07:21,0,2,"Buenos días, debido al paso del huracán Irma tenemos varios sistemas sin servicio de AEE. Brigada trabaja para restablecer servicio. NCC",,,,9.05752902593073E+017,https://twitter.com/ACUEDUCTOSPR/status/905752902593073154,
ACUEDUCTOSPR,2017-09-06 22:35,9,7,En caso de cualquier emergencia te puedes comunicar a nuestro centro telefónico según tu código de zona #PuertoRicoSePrepara #AAAparaTodos pic.twitter.com/HjnpSLDXFh,,,#PuertoRicoSePrepara #AAAparaTodos,9.05620437777908E+017,https://twitter.com/ACUEDUCTOSPR/status/905620437777907712,
ACUEDUCTOSPR,2017-09-06 21:21,0,0,Tenemos varios sistemas sin servicio eléctrico. Una vez las inclemencias del tiempo lo permitan nuestro personal saldrá cotejar. -ZB,,,,9.05601833783218E+017,https://twitter.com/ACUEDUCTOSPR/status/905601833783218177,
ACUEDUCTOSPR,2017-09-06 21:20,0,0,Tenemos varios sistemas sin servicio eléctrico. Una vez las inclemencias del tiempo lo permitan nuestro personal saldrá cotejar. -ZB,,,,9.05601754527617E+017,https://twitter.com/ACUEDUCTOSPR/status/905601754527617027,
ACUEDUCTOSPR,2017-09-06 17:05,0,0,"Buenas tardes, la estación de bombas Bo Ortíz reporta problemas de AEE. NCC",,,,9.0553758766173E+017,https://twitter.com/ACUEDUCTOSPR/status/905537587661729795,
ACUEDUCTOSPR,2017-09-06 17:04,0,0,"Buenas tardes, debido al paso del huracán Irma tenemos varios sistemas sin servicio de AEE. NCC",,,,9.0553728713565E+017,https://twitter.com/ACUEDUCTOSPR/status/905537287135649801,
ACUEDUCTOSPR,2017-09-06 16:39,3,5,[Ahora] @PresidenteAAA en entrevista con @AlexDelgadoPR @kikecruznotiuno por @NotiUno plan de contingencia para #IrmaPR,,@PresidenteAAA @AlexDelgadoPR @kikecruznotiuno @NotiUno,#IrmaPR,9.0553097611323E+017,https://twitter.com/ACUEDUCTOSPR/status/905530976113229826,
ACUEDUCTOSPR,2017-09-06 15:46,0,1,Gracias por informar. Se pasaron los datos al área correspondiente. -ZB,,,,9.0551765931962E+017,https://twitter.com/ACUEDUCTOSPR/status/905517659319619588,
ACUEDUCTOSPR,2017-09-06 15:21,0,0,"Buenas tardes, la estación de bombas Bo. Ortíz reporta poblemas de AEE. NCC",,,,9.05511354617954E+017,https://twitter.com/ACUEDUCTOSPR/status/905511354617954310,
ACUEDUCTOSPR,2017-09-06 14:45,0,0,"Buenas tardes, planta de filtros Quebrada reporta toma tapada por sedimentos y niveles de represa subiendo. NCC",,,,9.05502291389817E+017,https://twitter.com/ACUEDUCTOSPR/status/905502291389816832,
ACUEDUCTOSPR,2017-09-06 13:05,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.05477132670968E+017,https://twitter.com/ACUEDUCTOSPR/status/905477132670967808,
ACUEDUCTOSPR,2017-09-06 13:05,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.05476964785562E+017,https://twitter.com/ACUEDUCTOSPR/status/905476964785561601,
ACUEDUCTOSPR,2017-09-06 11:33,0,0,"Saludos, la represa Quebraba reportó toma tapada por sedimentos, sistema en recuperación. La planta de Quebradillas problemas AEE. NC",,,,9.05454032575222E+017,https://twitter.com/ACUEDUCTOSPR/status/905454032575221760,
ACUEDUCTOSPR,2017-09-06 11:19,0,0,Se refiere el caso al área operacional para cotejo. NCC,,,,9.05450395065098E+017,https://twitter.com/ACUEDUCTOSPR/status/905450395065098240,
ACUEDUCTOSPR,2017-09-06 11:19,0,0,"Saludos, se refiere el caso para cotejo. NCC",,,,9.05450291126047E+017,https://twitter.com/ACUEDUCTOSPR/status/905450291126046720,
ACUEDUCTOSPR,2017-09-06 11:17,0,1,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.05449842910138E+017,https://twitter.com/ACUEDUCTOSPR/status/905449842910138372,
ACUEDUCTOSPR,2017-09-06 11:16,0,1,"Buenos días, la estación de bombas Dos Millones reportó bajo nivel en el tanque. El sistema se encuentra en recuperación. NCC",,,,9.05449616426066E+017,https://twitter.com/ACUEDUCTOSPR/status/905449616426065921,
ACUEDUCTOSPR,2017-09-06 11:07,0,0,"Buenos días, la planta de filtros Quebrada reportó toma obstruida por sedimentos. El sistema se está recuperando. NCC",,,,9.05447437053157E+017,https://twitter.com/ACUEDUCTOSPR/status/905447437053157376,
ACUEDUCTOSPR,2017-09-06 11:07,0,0,"Buenos días, la planta de filtros Quebrada reportó toma obstruida por sedimentos. El sistema se está recuperando. NCC",,,,9.05447401569346E+017,https://twitter.com/ACUEDUCTOSPR/status/905447401569345536,
ACUEDUCTOSPR,2017-09-06 11:05,0,0,"Buenos días, la planta de filtros Quebrada reportó toma obstruida por sedimentos. El sistema se esta recuperando. NCC",,,,9.05446775108055E+017,https://twitter.com/ACUEDUCTOSPR/status/905446775108055041,
ACUEDUCTOSPR,2017-09-06 10:55,0,1,"Se trabajará en conjunto con la AEE, situación afecta los pozos que sirven a estos clientes.-TR",,,,9.05444463505543E+017,https://twitter.com/ACUEDUCTOSPR/status/905444463505543169,
ACUEDUCTOSPR,2017-09-06 10:42,0,0,Buenas tardes. Personal de AEE trabaja la avería para que comience a restablecerse el sistema. NCC,,,,9.05441116941582E+017,https://twitter.com/ACUEDUCTOSPR/status/905441116941582340,
ACUEDUCTOSPR,2017-09-06 10:34,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NCC",,,,9.05439039318237E+017,https://twitter.com/ACUEDUCTOSPR/status/905439039318237187,
ACUEDUCTOSPR,2017-09-06 10:34,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NCC",,,,9.05438982644879E+017,https://twitter.com/ACUEDUCTOSPR/status/905438982644879361,
ACUEDUCTOSPR,2017-09-06 10:08,0,0,"Buenos días, la planta de Quebradillas reporta problemas de AEE. NCC",,,,9.05432454328181E+017,https://twitter.com/ACUEDUCTOSPR/status/905432454328180736,
ACUEDUCTOSPR,2017-09-06 10:06,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NCC",,,,9.05432138140484E+017,https://twitter.com/ACUEDUCTOSPR/status/905432138140483589,
ACUEDUCTOSPR,2017-09-06 09:21,1,0,"Buenos días, la planta de Quebradillas reporta problemas de AEE. NCC",,,,9.05420778606383E+017,https://twitter.com/ACUEDUCTOSPR/status/905420778606383105,
ACUEDUCTOSPR,2017-09-06 09:19,0,0,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.05420226820485E+017,https://twitter.com/ACUEDUCTOSPR/status/905420226820485120,
ACUEDUCTOSPR,2017-09-06 08:54,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NC",,,,9.05413851482653E+017,https://twitter.com/ACUEDUCTOSPR/status/905413851482652676,
ACUEDUCTOSPR,2017-09-06 08:53,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NC",,,,9.05413761330287E+017,https://twitter.com/ACUEDUCTOSPR/status/905413761330286593,
ACUEDUCTOSPR,2017-09-06 08:53,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NC",,,,9.05413611333575E+017,https://twitter.com/ACUEDUCTOSPR/status/905413611333574656,
ACUEDUCTOSPR,2017-09-06 08:52,1,1,"La AEE está trabajando la avería. Una vez culminen labores, se restablecerá paulatinamente el servicio. NCC",,,,9.05413366981808E+017,https://twitter.com/ACUEDUCTOSPR/status/905413366981808130,
ACUEDUCTOSPR,2017-09-06 08:50,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NC",,,,9.05412913942409E+017,https://twitter.com/ACUEDUCTOSPR/status/905412913942409217,
ACUEDUCTOSPR,2017-09-06 08:50,0,0,"Saludos, la estación de bombas Dos Millones reportó bajo nivel en el tanque. Se trabaja para aumentar el nivel y comenzar a distribuir. NC",,,,9.0541279660671E+017,https://twitter.com/ACUEDUCTOSPR/status/905412796606709761,
ACUEDUCTOSPR,2017-09-06 08:38,1,0,"Buenos días, la planta de Quebradillas reporta problemas de AEE. NCC",,,,9.05409867179074E+017,https://twitter.com/ACUEDUCTOSPR/status/905409867179073536,
ACUEDUCTOSPR,2017-09-06 08:37,0,0,"Buenos días, la estación de bombas Dos Millones reporta bajo nivel en el tanque. NCC",,,,9.0540969839607E+017,https://twitter.com/ACUEDUCTOSPR/status/905409698396069888,
ACUEDUCTOSPR,2017-09-06 08:37,0,0,"Buenos días, la estación de bombas Dos Millones reporta bajo nivel en el tanque. NCC",,,,9.054095511424E+017,https://twitter.com/ACUEDUCTOSPR/status/905409551142400000,
ACUEDUCTOSPR,2017-09-06 08:36,0,0,Se envía personal a cotejar sistema. -ZB,,,,9.05409439620051E+017,https://twitter.com/ACUEDUCTOSPR/status/905409439620050948,
ACUEDUCTOSPR,2017-09-06 08:13,0,0,Situación fue corregida. Wm,,,,9.05403489815331E+017,https://twitter.com/ACUEDUCTOSPR/status/905403489815330818,
ACUEDUCTOSPR,2017-09-06 08:12,0,0,Situación fue corregida. Wm,,,,9.05403350056886E+017,https://twitter.com/ACUEDUCTOSPR/status/905403350056886273,
ACUEDUCTOSPR,2017-09-06 07:35,0,0,"Buenos días, la estación de bombas Dos Millones reporta bajo nivel en el tanque. NCC",,,,9.05394098273706E+017,https://twitter.com/ACUEDUCTOSPR/status/905394098273705984,
ACUEDUCTOSPR,2017-09-06 07:34,0,0,"Buenos días, la planta de Quebradillas reporta problamas AEE. NCC",,,,9.05393728919044E+017,https://twitter.com/ACUEDUCTOSPR/status/905393728919044096,
ACUEDUCTOSPR,2017-09-06 07:04,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05386152655372E+017,https://twitter.com/ACUEDUCTOSPR/status/905386152655372289,
ACUEDUCTOSPR,2017-09-06 07:02,0,0,Buenos días. La planta de Quebradillas reporta problemas de AEE. NCC,,,,9.05385736391848E+017,https://twitter.com/ACUEDUCTOSPR/status/905385736391847937,
ACUEDUCTOSPR,2017-09-06 07:01,0,0,"Buenos días, la estación de bombas Dos Millones reporta bajo nivel en el tanque. NCC",,,,9.05385437681811E+017,https://twitter.com/ACUEDUCTOSPR/status/905385437681811460,
ACUEDUCTOSPR,2017-09-06 06:52,0,0,"Buenos días, nos puede indicar la dirección de la instalación. ML",,,,9.05383102473757E+017,https://twitter.com/ACUEDUCTOSPR/status/905383102473756674,
ACUEDUCTOSPR,2017-09-06 06:39,0,1,Buenos días! Esa información no es correcta. -ZB,,,,9.05379913896796E+017,https://twitter.com/ACUEDUCTOSPR/status/905379913896796160,
ACUEDUCTOSPR,2017-09-06 05:46,0,0,"Buenos días, se riefie el caso al área operacional. NCC",,,,9.05366642657558E+017,https://twitter.com/ACUEDUCTOSPR/status/905366642657558528,
ACUEDUCTOSPR,2017-09-06 05:11,4,5,Refugios disponibles en #Ceiba y #ToaBaja . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/01MsyBUZp9,,,#Ceiba #ToaBaja #IrmaPR,9.05357688762192E+017,https://twitter.com/ACUEDUCTOSPR/status/905357688762191872,
ACUEDUCTOSPR,2017-09-06 05:10,4,4,Refugios disponibles en #VebaBaja y #Barceloneta . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/MyL9BJCdFK,,,#VebaBaja #Barceloneta #IrmaPR,9.05357418615501E+017,https://twitter.com/ACUEDUCTOSPR/status/905357418615500800,
ACUEDUCTOSPR,2017-09-06 05:09,7,5,Refugios disponibles en #RíoGrande y #VegaAlta . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/85BSoxPozx,,,#R #VegaAlta #IrmaPR,9.05357186137805E+017,https://twitter.com/ACUEDUCTOSPR/status/905357186137804800,
ACUEDUCTOSPR,2017-09-06 05:07,6,4,Refugios disponibles en #SanJuan y #Guaynabo . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/eGvzURwHuY,,,#SanJuan #Guaynabo #IrmaPR,9.05356866070426E+017,https://twitter.com/ACUEDUCTOSPR/status/905356866070425604,
ACUEDUCTOSPR,2017-09-06 05:07,19,17,Refugios disponibles en #Naguabo y #Manatí . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/zh2ZtZEv4F,,,#Naguabo #Manat #IrmaPR,9.05356658745934E+017,https://twitter.com/ACUEDUCTOSPR/status/905356658745933824,
ACUEDUCTOSPR,2017-09-06 05:05,5,2,Refugios disponibles en #Humacao y #Luquillo . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/FTN7dBSvFB,,,#Humacao #Luquillo #IrmaPR,9.05356379124322E+017,https://twitter.com/ACUEDUCTOSPR/status/905356379124322304,
ACUEDUCTOSPR,2017-09-06 05:05,16,6,Refugios disponibles en #Cataño y #Dorado . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/T24oOGRyit,,,#Cata #Dorado #IrmaPR,9.05356164707299E+017,https://twitter.com/ACUEDUCTOSPR/status/905356164707299328,
ACUEDUCTOSPR,2017-09-06 05:04,5,3,Refugios disponibles en #Canovanas y #Fajardo . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/1WfxPO1gyv,,,#Canovanas #Fajardo #IrmaPR,9.05355918887584E+017,https://twitter.com/ACUEDUCTOSPR/status/905355918887583744,
ACUEDUCTOSPR,2017-09-06 05:03,4,4,Refugios disponibles en #Carolina y #Loíza . Para conocer la ubicación de los más cercanos entra a http:// temporadadehuracanes.pr.gov #IrmaPR pic.twitter.com/6SdJBdRhBi,,,#Carolina #Lo #IrmaPR,9.0535565647933E+017,https://twitter.com/ACUEDUCTOSPR/status/905355656479330304,
ACUEDUCTOSPR,2017-09-05 21:42,0,0,"Buenas noches, se refiere al área operacional para cotejo. NCC",,,,9.05244685521871E+017,https://twitter.com/ACUEDUCTOSPR/status/905244685521870848,
ACUEDUCTOSPR,2017-09-05 20:38,0,0,"Buenas noches, el sistema continua en recuperación. NCC",,,,9.05228645467386E+017,https://twitter.com/ACUEDUCTOSPR/status/905228645467385856,
ACUEDUCTOSPR,2017-09-05 20:37,0,0,"Buenas noches, se espera que en horas de la noche. El sistema continua en recuperación. NCC",,,,9.05228522427486E+017,https://twitter.com/ACUEDUCTOSPR/status/905228522427486208,
ACUEDUCTOSPR,2017-09-05 19:55,0,0,"Buenas noches, se refiere al área operacional. NCC",,,,9.05217753619079E+017,https://twitter.com/ACUEDUCTOSPR/status/905217753619079168,
ACUEDUCTOSPR,2017-09-05 19:50,0,0,Personal en el área trabajando el salidero.-TR,,,,9.05216543700767E+017,https://twitter.com/ACUEDUCTOSPR/status/905216543700766721,
ACUEDUCTOSPR,2017-09-05 19:44,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05215118455267E+017,https://twitter.com/ACUEDUCTOSPR/status/905215118455267328,
ACUEDUCTOSPR,2017-09-05 19:05,0,0,Se pasan los datos al personal de turno. -ZB,,,,9.05205204110455E+017,https://twitter.com/ACUEDUCTOSPR/status/905205204110454785,
ACUEDUCTOSPR,2017-09-05 18:55,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.05202832080589E+017,https://twitter.com/ACUEDUCTOSPR/status/905202832080588800,
ACUEDUCTOSPR,2017-09-05 18:38,2,5,[Ahora] @PresidenteAAA en entrevista con @AlexDelgadoPR @ferdinandpr @JugandoPelotaPR informando plan contingencia para #IrmaPR pic.twitter.com/KaPQ4QdfaY,,@PresidenteAAA @AlexDelgadoPR @ferdinandpr @JugandoPelotaPR,#IrmaPR,9.05198402765562E+017,https://twitter.com/ACUEDUCTOSPR/status/905198402765561858,
ACUEDUCTOSPR,2017-09-05 18:33,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCc",,,,9.05197300649263E+017,https://twitter.com/ACUEDUCTOSPR/status/905197300649263104,
ACUEDUCTOSPR,2017-09-05 18:07,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.05190715889775E+017,https://twitter.com/ACUEDUCTOSPR/status/905190715889774593,
ACUEDUCTOSPR,2017-09-05 17:53,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05187186072589E+017,https://twitter.com/ACUEDUCTOSPR/status/905187186072588301,
ACUEDUCTOSPR,2017-09-05 17:48,0,0,"Buenas tardes, el sistema aun está recuperando. Los barrios en zonas altas reciben el servicio más tarde. Disculpe los inconvenientes. NCC",,,,9.05186021989605E+017,https://twitter.com/ACUEDUCTOSPR/status/905186021989605376,
ACUEDUCTOSPR,2017-09-05 17:45,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05185183162389E+017,https://twitter.com/ACUEDUCTOSPR/status/905185183162388481,
ACUEDUCTOSPR,2017-09-05 17:45,0,0,Gracias por informar. Se refiere para cotejo. NCC,,,,9.05185055030608E+017,https://twitter.com/ACUEDUCTOSPR/status/905185055030607872,
ACUEDUCTOSPR,2017-09-05 17:18,0,0,Favor de indicar número de querella que le otorgaron cuando lo reportó y municipio donde ubica para que podamos asistirle. -ZB,,,,9.05178383155425E+017,https://twitter.com/ACUEDUCTOSPR/status/905178383155425280,
ACUEDUCTOSPR,2017-09-05 16:35,0,1,[Ahora] @PresidenteAAA en entrevista con @carlosipesquer en @el_junte por @RadioIslaTV #HuracánIrmaPR,,@PresidenteAAA @carlosipesquer @el_junte @RadioIslaTV,#Hurac,9.05167627705778E+017,https://twitter.com/ACUEDUCTOSPR/status/905167627705778176,
ACUEDUCTOSPR,2017-09-05 16:22,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05164379309699E+017,https://twitter.com/ACUEDUCTOSPR/status/905164379309699072,
